Actual,Predicted,CustomerId,Gender,Age,Geography,Tenure,CreditScore,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited (Actual),Exited (Predicted)
1,1,15733966,0,55,1,4,496,125292.53,1,1,1,31532.96,Churn,Churn
0,1,15612667,1,42,2,0,680,0.0,1,1,0,136377.21,Retain,Churn
0,1,15654025,0,51,0,4,646,101629.3,1,0,0,130541.1,Retain,Churn
0,1,15589431,1,47,1,1,807,171937.27,1,1,1,65636.92,Retain,Churn
0,0,15578238,1,47,0,7,727,0.0,2,1,0,193305.35,Retain,Retain
0,0,15566269,1,25,0,5,787,0.0,2,1,0,47307.9,Retain,Retain
0,0,15639217,1,34,0,6,806,0.0,2,0,0,100809.99,Retain,Retain
0,1,15688644,1,31,0,1,603,129743.75,1,1,0,109145.2,Retain,Churn
1,0,15662426,1,32,2,1,649,0.0,1,0,1,91167.19,Churn,Retain
1,1,15720511,1,41,1,3,547,151191.31,1,1,0,175295.89,Churn,Churn
0,0,15567246,1,32,1,3,684,102630.13,2,1,1,127433.47,Retain,Retain
1,1,15647965,0,57,0,9,477,114023.64,2,1,1,71167.17,Churn,Churn
0,1,15679048,1,41,1,2,558,124227.14,1,1,1,111184.67,Retain,Churn
0,0,15675749,0,23,0,1,695,0.0,2,1,1,141756.32,Retain,Retain
1,1,15782181,1,35,2,6,592,80285.16,1,1,0,72678.75,Churn,Churn
0,1,15795738,1,31,0,4,789,175477.15,1,1,1,172832.9,Retain,Churn
0,1,15773751,0,29,0,1,597,132144.35,1,1,0,158086.33,Retain,Churn
1,1,15655436,1,47,1,2,839,136911.07,1,1,1,168184.62,Churn,Churn
0,0,15691396,1,31,1,5,405,133299.67,2,1,1,72950.14,Retain,Retain
0,0,15796958,1,39,0,7,658,0.0,2,1,0,48378.4,Retain,Retain
1,1,15801832,1,42,1,1,684,117691.0,1,1,1,23135.65,Churn,Churn
0,0,15661349,1,35,0,10,633,0.0,2,1,0,65675.47,Retain,Retain
0,0,15719265,1,46,0,9,589,0.0,2,1,0,170676.67,Retain,Retain
0,0,15779985,0,37,1,1,750,133199.71,2,1,1,27366.77,Retain,Retain
1,1,15663410,1,51,2,5,771,135506.58,3,1,1,152479.64,Churn,Churn
0,0,15704144,1,33,1,2,812,127154.14,2,0,1,105383.49,Retain,Retain
0,0,15774104,1,39,2,2,539,0.0,2,1,1,48189.94,Retain,Retain
0,1,15812230,0,42,1,5,670,49508.79,3,1,1,100324.01,Retain,Churn
0,0,15742848,1,41,0,5,673,0.0,1,1,1,65657.29,Retain,Retain
1,1,15745326,0,62,0,3,538,75051.49,1,0,0,17682.02,Churn,Churn
1,1,15674541,1,52,2,8,575,123925.23,1,0,0,111342.66,Churn,Churn
1,0,15728564,1,41,0,6,682,0.0,2,0,1,134158.09,Churn,Retain
1,1,15580701,1,33,0,3,712,153819.58,1,1,0,79176.09,Churn,Churn
0,0,15688973,0,39,2,5,598,0.0,2,1,1,83103.46,Retain,Retain
0,0,15709412,1,30,2,6,776,0.0,2,0,1,63908.86,Retain,Retain
0,1,15607753,0,23,2,10,606,70417.79,1,0,1,90896.04,Retain,Churn
0,1,15705352,1,38,2,7,686,111484.88,1,1,1,76076.2,Retain,Churn
0,1,15602500,1,38,2,1,850,146343.98,1,0,1,103902.11,Retain,Churn
0,1,15672437,1,72,0,1,642,160541.0,2,1,1,142223.94,Retain,Churn
0,0,15720968,1,27,1,2,606,130274.26,2,1,0,147533.09,Retain,Retain
0,1,15730796,0,21,0,7,627,98993.02,1,1,1,169156.64,Retain,Churn
0,0,15768219,1,36,2,0,850,0.0,2,1,0,141242.57,Retain,Retain
0,0,15663883,1,32,1,9,850,141827.33,2,1,1,149458.73,Retain,Retain
0,1,15589296,0,40,0,6,724,110054.45,1,1,1,86950.72,Retain,Churn
0,0,15586425,1,28,0,4,579,0.0,2,1,1,176925.69,Retain,Retain
0,0,15679813,1,28,2,1,727,0.0,1,1,0,40357.39,Retain,Retain
1,1,15681410,0,36,1,6,813,98088.09,1,0,1,26687.22,Churn,Churn
1,1,15668283,1,48,0,9,642,118317.27,4,0,0,78702.98,Churn,Churn
0,0,15624072,1,22,2,10,669,0.0,2,1,0,176163.74,Retain,Retain
1,1,15669664,1,54,1,1,574,99774.5,1,0,0,4896.11,Churn,Churn
0,0,15682728,0,32,0,4,774,0.0,2,0,0,114899.13,Retain,Retain
1,1,15573851,0,38,0,1,735,0.0,3,0,0,92220.12,Churn,Churn
0,0,15733661,0,27,2,8,639,133806.54,2,1,0,6251.3,Retain,Retain
1,0,15710012,1,44,2,2,738,0.0,2,1,0,43018.82,Churn,Retain
0,0,15763327,1,32,0,8,835,124993.29,2,1,1,27548.06,Retain,Retain
0,1,15668853,0,44,2,0,637,157622.58,1,1,1,120454.2,Retain,Churn
0,1,15639303,1,48,1,5,589,126111.61,1,0,1,133961.19,Retain,Churn
0,1,15691011,1,42,0,9,591,161651.37,2,1,1,131753.97,Retain,Churn
0,0,15638513,0,40,0,7,723,142856.95,2,0,0,38019.74,Retain,Retain
1,1,15648933,1,44,1,3,831,111100.98,1,1,1,28144.07,Churn,Churn
0,1,15628904,1,35,2,8,733,102918.38,1,1,1,45959.86,Retain,Churn
0,0,15644788,0,30,0,5,731,0.0,2,1,0,189528.72,Retain,Retain
0,0,15598161,1,47,0,10,654,0.0,2,1,0,170481.98,Retain,Retain
0,0,15745624,1,37,0,4,828,0.0,2,1,0,94845.45,Retain,Retain
0,1,15733169,1,22,2,7,590,125265.61,1,1,1,161253.08,Retain,Churn
0,1,15801417,1,37,0,4,657,82500.28,1,1,1,115260.72,Retain,Churn
0,1,15592707,0,64,1,2,531,175754.87,2,1,1,60721.4,Retain,Churn
0,1,15593954,0,47,0,6,516,109387.33,1,0,0,121365.45,Retain,Churn
0,0,15714431,1,37,0,1,561,100443.36,2,0,1,101693.73,Retain,Retain
0,1,15638257,0,54,2,0,682,83102.72,2,1,1,54132.93,Retain,Churn
0,0,15690939,1,28,2,7,575,0.0,1,1,1,10666.05,Retain,Retain
0,0,15723613,0,28,0,4,623,0.0,2,1,0,41227.67,Retain,Retain
0,0,15813640,0,40,0,7,642,0.0,2,1,0,10712.82,Retain,Retain
1,1,15707322,0,48,0,2,779,115290.27,1,0,0,98912.69,Churn,Churn
0,0,15588918,0,42,0,6,671,0.0,2,1,0,197202.48,Retain,Retain
0,0,15600357,0,40,0,1,495,140197.71,2,1,0,150720.39,Retain,Retain
0,1,15747014,0,28,0,1,850,105245.34,1,0,1,74780.13,Retain,Churn
0,0,15809830,1,50,0,8,630,0.0,2,0,1,79377.45,Retain,Retain
0,0,15662245,1,32,0,1,588,0.0,2,1,1,8763.87,Retain,Retain
0,1,15651075,1,35,1,3,562,142296.13,1,0,1,177112.7,Retain,Churn
1,1,15594456,0,56,2,4,740,99097.33,1,1,1,85016.64,Churn,Churn
0,0,15583462,1,28,0,5,695,171069.39,2,1,1,88689.4,Retain,Retain
0,0,15757661,0,39,0,7,589,0.0,2,0,0,95985.64,Retain,Retain
0,1,15729117,0,31,0,1,607,102523.88,1,1,1,166792.71,Retain,Churn
0,0,15749671,1,35,0,6,794,0.0,2,1,1,68730.91,Retain,Retain
1,1,15566253,1,44,1,9,580,143391.07,1,0,0,146891.07,Churn,Churn
0,1,15595153,0,44,1,8,644,106022.73,2,0,0,148727.42,Retain,Churn
0,0,15698572,0,36,2,1,636,0.0,1,1,0,43134.58,Retain,Retain
0,0,15674149,1,36,1,3,599,128960.21,2,1,1,40318.33,Retain,Retain
0,0,15623082,0,35,0,2,507,0.0,2,1,0,97633.93,Retain,Retain
0,0,15797905,0,48,0,7,682,0.0,2,1,0,65069.03,Retain,Retain
0,0,15746028,0,24,0,7,714,0.0,2,1,0,166335.0,Retain,Retain
0,1,15582951,0,25,0,8,696,126442.59,1,1,0,121904.44,Retain,Churn
0,1,15616471,1,51,2,0,599,0.0,1,1,1,175235.99,Retain,Churn
0,1,15641575,1,37,0,2,577,127261.35,1,1,0,56185.05,Retain,Churn
0,0,15638803,0,32,2,5,733,0.0,2,1,0,131625.14,Retain,Retain
0,0,15808283,0,33,0,4,647,0.0,1,1,0,152323.04,Retain,Retain
0,0,15811200,0,34,0,2,831,0.0,2,0,0,165840.94,Retain,Retain
0,1,15733476,1,30,1,6,543,73481.05,1,1,1,176692.65,Retain,Churn
0,1,15633274,1,34,0,7,679,160515.37,1,1,0,121904.14,Retain,Churn
0,1,15582168,0,61,1,4,713,149525.34,2,1,0,123663.63,Retain,Churn
1,1,15807269,1,43,1,2,690,166522.78,1,0,0,119644.59,Churn,Churn
0,1,15602979,1,29,0,1,751,135536.5,1,1,0,66825.33,Retain,Churn
1,1,15660417,0,43,1,10,613,120481.69,1,0,0,94875.03,Churn,Churn
0,1,15590199,1,28,2,1,701,103421.32,1,0,1,76304.73,Retain,Churn
0,0,15641794,1,33,0,5,698,135658.73,2,0,1,39755.0,Retain,Retain
0,0,15779174,0,36,0,2,451,0.0,2,1,1,180142.42,Retain,Retain
0,1,15785547,1,28,0,8,665,191402.82,2,1,0,83238.4,Retain,Churn
0,1,15795124,1,50,1,9,726,94504.35,1,0,1,5078.9,Retain,Churn
1,1,15718912,0,44,1,5,608,126147.84,1,0,1,132424.69,Churn,Churn
0,1,15592028,0,46,0,7,549,0.0,1,1,1,109057.56,Retain,Churn
0,0,15580227,1,33,0,6,803,0.0,2,1,0,115676.61,Retain,Retain
0,1,15657830,1,43,0,4,663,87624.03,2,1,0,149401.33,Retain,Churn
1,1,15798256,0,45,0,1,558,153697.53,2,0,0,89891.4,Churn,Churn
0,0,15643819,0,25,0,4,714,0.0,2,0,0,82500.84,Retain,Retain
0,0,15754301,1,39,0,5,704,0.0,1,1,0,6416.92,Retain,Retain
1,1,15726855,0,45,1,9,805,116585.97,1,1,0,189428.75,Churn,Churn
0,0,15755225,1,34,1,9,659,134464.58,2,1,0,178833.34,Retain,Retain
0,1,15725221,1,62,1,10,738,83008.31,1,1,1,42766.03,Retain,Churn
0,1,15789055,1,35,2,2,635,113635.16,1,1,0,90883.12,Retain,Churn
0,0,15617507,0,36,2,7,530,0.0,2,1,0,80619.09,Retain,Retain
0,0,15668894,1,41,1,5,661,122552.48,2,0,1,120646.4,Retain,Retain
0,0,15589563,1,31,2,2,531,118899.45,2,0,0,41409.36,Retain,Retain
0,1,15693162,0,29,0,5,694,99713.87,1,0,0,112317.89,Retain,Churn
0,0,15750099,0,36,0,6,731,0.0,1,0,0,152128.36,Retain,Retain
0,1,15795540,0,36,0,2,556,134208.22,1,0,1,177670.57,Retain,Churn
0,1,15794941,0,41,1,1,647,85906.65,3,1,0,189159.97,Retain,Churn
0,1,15611848,1,32,1,3,850,137714.25,1,0,1,159403.68,Retain,Churn
0,1,15581237,1,33,2,1,573,160777.9,1,1,1,149536.15,Retain,Churn
0,0,15738150,1,45,0,5,591,0.0,2,1,1,155492.87,Retain,Retain
0,0,15678571,1,21,0,4,723,0.0,2,0,0,24847.02,Retain,Retain
0,0,15736124,1,25,0,1,617,102585.88,2,1,1,115387.4,Retain,Retain
1,0,15623202,0,39,1,10,704,102556.18,2,1,0,171971.25,Churn,Retain
0,1,15804201,1,42,1,4,457,126772.57,1,0,1,126106.4,Retain,Churn
0,1,15596863,0,38,1,3,787,158373.23,1,1,1,28228.35,Retain,Churn
0,0,15696277,0,34,0,9,651,0.0,2,1,0,138113.71,Retain,Retain
0,1,15748608,1,42,1,5,612,141927.1,1,1,1,43018.98,Retain,Churn
1,1,15723864,1,47,2,1,828,109876.82,2,1,0,83611.45,Churn,Churn
0,0,15802390,0,34,0,2,724,0.0,2,1,1,118863.38,Retain,Retain
0,1,15774336,1,44,1,9,648,111369.79,2,1,1,91947.74,Retain,Churn
0,1,15648766,1,35,2,3,569,116969.35,1,0,0,94488.82,Retain,Churn
0,0,15659094,0,34,1,8,765,136729.51,2,0,0,47058.21,Retain,Retain
1,1,15606397,0,44,1,1,577,152086.15,1,0,1,44719.5,Churn,Churn
0,0,15642619,1,46,2,2,603,0.0,2,1,0,174478.54,Retain,Retain
0,1,15666032,1,28,2,1,568,127289.28,1,0,0,45611.51,Retain,Churn
1,1,15595842,1,45,1,2,748,119852.01,1,0,0,73853.94,Churn,Churn
0,0,15753837,1,38,2,4,573,0.0,2,1,1,196517.43,Retain,Retain
0,0,15783882,0,41,2,5,771,0.0,2,0,1,92914.67,Retain,Retain
0,0,15799790,1,35,0,9,763,0.0,1,1,1,31372.91,Retain,Retain
0,1,15628155,0,35,0,7,410,117183.74,1,1,1,109733.73,Retain,Churn
0,1,15703778,1,33,0,8,728,129907.63,1,0,1,36083.96,Retain,Churn
0,0,15722322,0,78,2,2,655,0.0,2,0,1,188435.38,Retain,Retain
1,0,15639278,0,36,1,6,580,145387.32,2,1,1,169963.2,Churn,Retain
0,1,15568487,1,35,0,7,712,124616.23,1,1,1,69320.97,Retain,Churn
0,0,15682084,1,31,0,9,680,0.0,2,1,0,36145.53,Retain,Retain
1,1,15642821,0,48,2,8,383,95808.19,1,0,0,137702.01,Churn,Churn
0,0,15601387,1,35,0,10,721,0.0,2,1,0,71594.26,Retain,Retain
0,0,15642515,0,42,0,1,620,0.0,2,0,1,65565.92,Retain,Retain
0,1,15710421,0,36,2,8,774,117152.3,1,0,0,101828.39,Retain,Churn
0,1,15726774,1,35,0,3,563,106250.72,1,0,0,39546.32,Retain,Churn
0,0,15649078,0,27,1,8,850,111837.78,2,1,1,110805.79,Retain,Retain
0,1,15641877,1,47,0,9,681,97023.21,1,1,1,2168.13,Retain,Churn
0,1,15796496,0,31,0,8,631,137687.72,1,1,0,190067.12,Retain,Churn
0,1,15815690,0,40,2,3,614,113348.5,1,1,1,77789.01,Retain,Churn
0,1,15631739,1,24,2,10,704,122109.78,1,1,1,127654.37,Retain,Churn
0,0,15625584,1,32,0,2,786,120452.4,2,0,0,79602.86,Retain,Retain
0,0,15802466,0,53,0,7,534,0.0,2,1,1,80619.17,Retain,Retain
0,0,15697028,1,34,2,0,590,65812.35,2,0,1,160346.3,Retain,Retain
1,1,15575759,0,40,2,3,583,54428.37,1,1,0,109638.78,Churn,Churn
0,0,15567442,0,75,0,3,656,0.0,2,1,1,1276.87,Retain,Retain
0,0,15746805,1,33,0,9,597,0.0,2,1,0,49374.82,Retain,Retain
1,1,15636330,0,48,1,1,588,143279.58,2,1,0,31580.8,Churn,Churn
0,1,15714970,1,32,1,0,667,103846.65,1,1,0,20560.69,Retain,Churn
0,1,15653784,1,37,0,2,627,125190.86,1,0,1,84584.69,Retain,Churn
0,0,15693543,0,33,0,8,708,0.0,2,0,1,15246.83,Retain,Retain
1,1,15773283,1,65,0,6,641,38340.02,1,1,0,32607.77,Churn,Churn
0,0,15742534,0,28,1,2,527,123802.98,2,1,1,155846.69,Retain,Retain
0,1,15569878,1,37,0,3,592,96651.03,1,1,1,3232.82,Retain,Churn
0,0,15729454,1,33,0,8,465,0.0,2,1,0,177668.55,Retain,Retain
0,0,15578375,1,39,0,6,628,0.0,2,0,0,134441.6,Retain,Retain
1,1,15785559,1,43,0,1,678,133237.21,1,1,0,111032.79,Churn,Churn
0,1,15649414,0,61,0,6,570,142105.35,1,1,1,45214.04,Retain,Churn
0,1,15701605,1,37,0,1,815,166115.42,1,1,0,67208.3,Retain,Churn
0,0,15686696,0,37,0,6,817,81070.34,2,1,0,80985.88,Retain,Retain
0,0,15625586,1,35,0,4,717,0.0,1,1,1,167573.06,Retain,Retain
0,1,15654975,0,53,0,0,641,123835.52,2,0,1,160110.65,Retain,Churn
0,1,15782993,1,51,0,10,624,123401.43,2,1,1,127825.25,Retain,Churn
0,1,15774382,1,49,1,4,579,169377.31,1,1,1,123535.05,Retain,Churn
0,1,15689602,1,38,0,2,698,130015.24,1,1,1,41595.3,Retain,Churn
0,0,15756155,1,32,0,4,645,0.0,2,0,1,97628.08,Retain,Retain
0,0,15812647,1,34,0,8,691,133936.04,2,1,0,91359.79,Retain,Retain
0,1,15736043,1,34,0,6,638,114543.27,1,1,1,97755.29,Retain,Churn
0,1,15696744,0,31,0,3,705,119794.67,1,0,0,182528.44,Retain,Churn
0,0,15602572,1,33,0,9,720,0.0,2,1,1,142956.48,Retain,Retain
0,1,15674765,1,44,2,4,553,0.0,1,1,0,10789.3,Retain,Churn
0,0,15678725,0,29,0,8,658,0.0,2,0,1,130461.09,Retain,Retain
1,1,15694444,0,32,1,8,648,157138.99,3,1,0,190994.48,Churn,Churn
0,0,15795878,1,45,2,3,636,0.0,2,1,1,159463.8,Retain,Retain
0,1,15735346,0,41,1,10,527,136733.24,1,1,1,57589.29,Retain,Churn
0,0,15687094,0,28,1,9,717,82498.14,2,0,0,40437.67,Retain,Retain
0,1,15790067,1,39,2,3,614,151914.93,1,0,0,56459.45,Retain,Churn
1,1,15605742,1,43,0,0,737,80090.93,1,1,0,39920.0,Churn,Churn
0,1,15566740,1,51,2,3,587,83739.32,1,0,1,148798.45,Retain,Churn
1,1,15664897,0,35,0,2,682,181166.44,1,1,1,63737.19,Churn,Churn
0,1,15585777,1,38,0,3,710,130588.82,1,1,1,154997.64,Retain,Churn
0,0,15650864,1,42,0,6,507,0.0,2,1,0,34777.23,Retain,Retain
0,1,15806709,1,33,1,6,609,94126.67,1,0,0,93718.16,Retain,Churn
0,0,15633818,1,32,0,9,786,0.0,2,1,0,133112.41,Retain,Retain
1,1,15713845,1,38,0,7,688,148045.68,1,1,0,175479.92,Churn,Churn
0,0,15639662,1,38,0,2,710,0.0,2,1,0,96.27,Retain,Retain
0,0,15567013,1,33,2,3,779,0.0,2,1,0,30804.68,Retain,Retain
0,1,15777784,0,44,0,6,733,168165.84,1,0,1,197193.49,Retain,Churn
0,0,15800251,0,26,1,10,583,72835.56,2,1,0,96792.15,Retain,Retain
0,0,15651315,1,41,0,3,627,0.0,2,1,0,132719.8,Retain,Retain
0,0,15651450,1,31,1,3,666,123212.08,2,1,1,112157.31,Retain,Retain
0,0,15784218,1,38,2,0,620,0.0,2,1,1,38015.34,Retain,Retain
0,0,15572398,0,39,2,6,614,0.0,2,1,1,164018.98,Retain,Retain
0,0,15707962,1,40,0,6,606,119501.88,2,1,0,46774.94,Retain,Retain
0,0,15705663,0,39,1,5,700,144550.83,2,1,1,189664.43,Retain,Retain
1,1,15645355,1,34,1,3,677,126729.41,1,1,1,26106.39,Churn,Churn
1,1,15729557,1,36,1,5,850,119984.07,1,1,0,191535.11,Churn,Churn
0,0,15631436,1,35,0,4,564,0.0,1,1,0,158937.55,Retain,Retain
1,1,15583073,0,56,2,2,771,0.0,1,1,1,25222.6,Churn,Churn
0,1,15614361,1,42,2,9,620,121490.05,1,1,1,29296.74,Retain,Churn
0,1,15724684,1,46,2,5,610,91897.8,1,1,0,54394.28,Retain,Churn
0,0,15700083,1,39,2,2,609,139443.75,2,1,0,9234.06,Retain,Retain
0,1,15636541,1,35,1,5,683,144961.97,1,0,1,26796.73,Retain,Churn
0,1,15796015,1,42,1,3,633,126041.02,1,0,1,11796.89,Retain,Churn
0,0,15787222,1,28,1,1,676,69459.05,2,1,1,128461.29,Retain,Retain
0,0,15594270,1,38,0,7,693,198338.77,2,1,1,14278.18,Retain,Retain
0,0,15701524,1,36,0,0,709,0.0,2,1,0,46811.77,Retain,Retain
1,1,15645847,1,35,1,2,569,109196.66,3,1,0,109393.19,Churn,Churn
1,1,15708867,0,38,2,3,684,134168.5,3,1,0,3966.5,Churn,Churn
0,0,15613140,1,34,0,6,565,0.0,1,1,1,63173.64,Retain,Retain
0,0,15628893,1,29,0,8,681,0.0,1,1,0,66367.33,Retain,Retain
0,0,15764073,0,36,2,9,503,0.0,2,1,1,16274.67,Retain,Retain
0,0,15782879,1,40,0,2,656,0.0,2,1,1,180553.48,Retain,Retain
1,1,15635964,1,65,1,4,566,120100.41,1,1,0,107563.16,Churn,Churn
0,1,15726087,0,62,0,5,592,0.0,1,1,1,100941.57,Retain,Churn
0,0,15726313,0,50,2,5,687,0.0,2,1,0,110230.4,Retain,Retain
0,0,15578073,1,22,2,8,686,0.0,2,0,0,142331.85,Retain,Retain
0,0,15786249,1,30,2,2,616,0.0,2,1,0,199099.51,Retain,Retain
0,0,15812850,1,67,2,5,494,0.0,2,1,1,85890.16,Retain,Retain
0,0,15596972,1,38,0,3,534,0.0,1,0,0,143938.27,Retain,Retain
0,0,15620579,0,31,2,8,695,0.0,2,0,1,131644.41,Retain,Retain
0,0,15768270,0,31,2,9,579,0.0,2,1,0,112395.98,Retain,Retain
0,0,15656597,1,38,1,2,432,135559.8,2,1,1,71856.3,Retain,Retain
0,0,15699446,0,25,1,2,816,150355.35,2,1,1,35770.84,Retain,Retain
0,0,15615004,0,37,0,1,730,0.0,2,1,1,124364.63,Retain,Retain
0,0,15704771,0,35,0,6,593,133489.12,2,1,1,78101.29,Retain,Retain
1,1,15588372,0,37,1,9,715,105489.31,1,0,0,143096.49,Churn,Churn
0,0,15681439,1,25,1,10,775,60205.2,2,1,0,14073.11,Retain,Retain
0,0,15607509,1,38,0,5,539,0.0,2,1,0,47388.41,Retain,Retain
0,0,15670343,1,19,2,6,576,0.0,2,0,0,72306.07,Retain,Retain
1,1,15597968,1,50,2,7,617,0.0,1,1,0,184839.7,Churn,Churn
0,0,15658432,1,40,0,6,688,0.0,1,1,1,47886.44,Retain,Retain
0,0,15616431,1,33,0,4,608,0.0,1,0,1,130474.03,Retain,Retain
1,1,15796957,1,35,2,9,597,0.0,3,0,1,73181.39,Churn,Churn
0,1,15815552,0,42,0,6,670,112333.63,1,1,1,65706.86,Retain,Churn
0,1,15631871,0,57,1,7,616,116936.81,1,1,1,104379.36,Retain,Churn
1,1,15635870,0,50,1,5,579,117721.02,1,0,1,192146.63,Churn,Churn
0,0,15596713,1,37,0,7,786,165896.22,2,1,1,66977.68,Retain,Retain
0,1,15684211,0,44,2,9,704,153656.85,1,1,0,158742.81,Retain,Churn
0,1,15760521,0,50,0,1,796,94164.0,1,1,1,189414.74,Retain,Churn
0,0,15608408,1,39,2,1,598,0.0,2,1,0,159130.32,Retain,Retain
0,1,15804721,1,49,0,0,602,191808.73,1,0,0,97640.2,Retain,Churn
0,1,15730272,1,58,0,5,619,152199.33,1,1,1,86022.09,Retain,Churn
1,1,15741988,0,52,1,8,492,125396.24,1,1,0,10014.72,Churn,Churn
0,1,15771728,1,41,1,7,641,104405.54,3,1,0,17384.21,Retain,Churn
0,1,15605113,0,27,0,1,518,133801.49,1,1,1,143315.57,Retain,Churn
0,1,15661945,0,40,2,4,623,0.0,3,1,0,31669.18,Retain,Churn
0,0,15783816,0,28,0,5,733,0.0,2,0,0,12761.16,Retain,Retain
0,1,15721207,1,42,1,6,625,100047.33,1,1,0,93429.95,Retain,Churn
0,1,15764072,0,31,0,1,759,109848.6,1,1,1,42012.55,Retain,Churn
0,1,15689412,0,32,0,7,604,127849.38,1,1,0,15798.7,Retain,Churn
0,0,15798385,0,46,2,3,512,0.0,2,1,1,56408.14,Retain,Retain
0,1,15775339,0,29,0,8,520,95947.76,1,1,0,4696.44,Retain,Churn
0,0,15585256,1,26,2,2,805,0.0,2,1,1,25042.1,Retain,Retain
1,1,15797329,1,43,0,4,626,137638.69,1,1,0,130442.08,Churn,Churn
0,0,15780220,1,38,0,10,656,0.0,1,1,1,136521.82,Retain,Retain
0,0,15648951,1,41,2,7,785,0.0,2,1,1,199108.88,Retain,Retain
0,0,15752409,1,31,0,6,553,0.0,2,0,0,124596.63,Retain,Retain
0,0,15807524,0,44,0,4,569,0.0,2,0,0,134394.78,Retain,Retain
0,1,15766649,1,38,0,10,670,89416.99,1,0,0,144275.39,Retain,Churn
0,0,15696812,1,42,2,6,586,0.0,2,1,1,123410.23,Retain,Retain
0,1,15581295,0,45,2,1,617,0.0,1,1,0,143298.06,Retain,Churn
0,1,15663234,0,60,0,7,508,143262.04,1,1,1,129562.74,Retain,Churn
0,0,15741417,0,35,2,7,624,119656.45,2,1,1,4595.05,Retain,Retain
0,1,15695174,1,29,0,4,654,132954.64,1,1,1,146715.07,Retain,Churn
0,1,15665168,0,44,1,3,681,105206.7,2,1,1,163558.36,Retain,Churn
0,0,15601503,1,28,2,4,578,0.0,2,0,0,6947.09,Retain,Retain
0,0,15706131,0,37,2,9,621,83061.26,2,1,0,9170.54,Retain,Retain
0,1,15782758,1,40,0,5,632,147650.68,1,1,1,199674.83,Retain,Churn
1,1,15591091,1,44,0,5,644,73348.56,1,1,0,157166.79,Churn,Churn
0,0,15715877,1,28,0,2,821,0.0,2,1,0,46072.52,Retain,Retain
0,0,15756918,0,38,0,2,754,0.0,2,0,0,3524.69,Retain,Retain
0,1,15746662,0,27,2,1,568,116320.68,1,0,1,45563.94,Retain,Churn
0,0,15626679,1,33,0,3,584,0.0,2,0,1,59103.13,Retain,Retain
0,0,15793343,0,29,0,8,549,0.0,2,1,1,189558.44,Retain,Retain
0,0,15576774,0,38,0,7,729,0.0,2,0,0,45779.9,Retain,Retain
0,1,15801316,1,61,0,8,523,66250.71,1,1,1,21859.06,Retain,Churn
1,0,15800514,0,24,1,2,477,95675.62,2,0,0,162699.7,Churn,Retain
0,1,15662232,1,42,1,2,675,92616.64,2,1,0,8567.18,Retain,Churn
0,0,15737778,0,41,2,4,782,0.0,1,1,0,132943.88,Retain,Retain
1,0,15782096,0,36,2,6,616,0.0,1,1,1,12916.32,Churn,Retain
0,1,15783522,0,37,2,8,738,100565.94,1,1,1,128799.86,Retain,Churn
1,1,15785373,0,42,2,5,717,190305.78,1,1,0,99347.8,Churn,Churn
1,1,15756272,0,35,1,9,526,118536.4,1,1,0,40980.87,Churn,Churn
0,1,15615245,1,19,0,5,660,127649.64,1,1,1,40368.65,Retain,Churn
0,1,15600174,1,35,0,7,525,165358.77,1,0,1,94738.54,Retain,Churn
0,0,15752956,1,29,2,6,629,0.0,2,1,1,88842.8,Retain,Retain
0,1,15644882,0,36,1,10,616,78249.53,1,1,0,136934.91,Retain,Churn
0,1,15766272,0,61,1,0,521,125193.96,1,1,1,109356.53,Retain,Churn
0,0,15800620,0,29,0,9,691,0.0,2,0,0,199635.93,Retain,Retain
0,1,15569764,0,41,1,2,687,154007.21,1,1,0,158408.23,Retain,Churn
0,1,15747458,0,43,2,3,677,133214.88,2,1,1,95936.84,Retain,Churn
1,1,15573171,1,63,2,1,695,146202.93,1,1,1,126688.83,Churn,Churn
0,0,15736769,0,27,0,9,663,0.0,2,1,0,150850.29,Retain,Retain
0,1,15763381,1,30,0,0,496,90963.49,1,0,1,27802.0,Retain,Churn
1,0,15814430,1,41,2,9,747,0.0,1,1,0,32430.94,Churn,Retain
1,1,15638607,0,52,0,2,546,0.0,1,1,0,137332.37,Churn,Churn
0,1,15737133,1,68,2,4,706,114386.85,1,1,1,28601.68,Retain,Churn
0,0,15613945,0,26,0,5,472,0.0,2,1,0,108411.66,Retain,Retain
0,0,15659937,0,40,0,7,703,0.0,2,0,1,122518.5,Retain,Retain
0,0,15765287,0,38,0,2,850,0.0,2,1,0,9015.07,Retain,Retain
1,1,15661723,1,71,2,4,667,137260.78,1,0,1,94433.08,Churn,Churn
0,0,15766064,1,33,0,9,559,111060.05,2,1,0,110371.84,Retain,Retain
1,1,15649616,1,60,2,7,636,124447.73,1,1,1,141364.62,Churn,Churn
0,0,15719017,0,34,0,8,672,0.0,2,1,1,16245.25,Retain,Retain
1,0,15720919,1,42,0,7,667,0.0,1,0,1,108348.94,Churn,Retain
0,0,15706706,1,33,1,7,648,135310.41,2,0,1,171668.2,Retain,Retain
0,0,15709653,1,32,0,8,497,0.0,2,1,0,67364.42,Retain,Retain
0,0,15805104,0,73,0,6,743,0.0,2,0,1,107867.38,Retain,Retain
0,0,15622442,1,29,0,5,619,0.0,2,1,0,194310.1,Retain,Retain
